,Timestamp,y,L48,L47,L46,L45,L44,L43,L42,L41,L40,L39,L38,L37,L36,L35,L34,L33,L32,L31,L30,L29,L28,L27,L26,L25,L24,L23,L22,L21,L20,L19,L18,L17,L16,L15,L14,L13,L12,L11,L10,L9,L8,L7,L6,L5,L4,L3,L2,L1
0,2022-12-14 00:00:00,0.6239432237610472,0.6017002879792912,0.45590707935272584,0.266671375131824,0.17828317555832934,0.13130668956894664,0.17650482542809448,0.29120431474044833,0.594841326219679,0.7858202024415439,0.9323691340454745,0.8153534365120947,0.7852933414715542,0.7932404912386861,0.7453032273723508,0.7183321353200447,0.6800349437722659,0.6202626097985253,0.7059677686044472,0.7125451390990312,0.7676929682694211,0.8146496756369961,0.795101108186802,0.7330799165592885,0.56572789879062,0.601688682868647,0.45003977676926693,0.2812491887674649,0.2003357847315263,0.13848479473690872,0.16831538956233533,0.27500140347224794,0.5539155213288778,0.7347904209918015,0.7987497523942468,0.7662136211361512,0.7617326123855179,0.7318786156993746,0.7087954295015109,0.7244317088307239,0.680505904749823,0.6352369873186212,0.6660824300492165,0.6987373609171788,0.7594265700122929,0.8117429002527015,0.8210755111548227,0.7332332381615037,0.603612249838265
1,2022-12-14 01:00:00,0.4876795597278785,0.45590707935272584,0.266671375131824,0.17828317555832934,0.13130668956894664,0.17650482542809448,0.29120431474044833,0.594841326219679,0.7858202024415439,0.9323691340454745,0.8153534365120947,0.7852933414715542,0.7932404912386861,0.7453032273723508,0.7183321353200447,0.6800349437722659,0.6202626097985253,0.7059677686044472,0.7125451390990312,0.7676929682694211,0.8146496756369961,0.795101108186802,0.7330799165592885,0.56572789879062,0.601688682868647,0.45003977676926693,0.2812491887674649,0.2003357847315263,0.13848479473690872,0.16831538956233533,0.27500140347224794,0.5539155213288778,0.7347904209918015,0.7987497523942468,0.7662136211361512,0.7617326123855179,0.7318786156993746,0.7087954295015109,0.7244317088307239,0.680505904749823,0.6352369873186212,0.6660824300492165,0.6987373609171788,0.7594265700122929,0.8117429002527015,0.8210755111548227,0.7332332381615037,0.603612249838265,0.6239432237610472
2,2022-12-14 02:00:00,0.29677856123570007,0.266671375131824,0.17828317555832934,0.13130668956894664,0.17650482542809448,0.29120431474044833,0.594841326219679,0.7858202024415439,0.9323691340454745,0.8153534365120947,0.7852933414715542,0.7932404912386861,0.7453032273723508,0.7183321353200447,0.6800349437722659,0.6202626097985253,0.7059677686044472,0.7125451390990312,0.7676929682694211,0.8146496756369961,0.795101108186802,0.7330799165592885,0.56572789879062,0.601688682868647,0.45003977676926693,0.2812491887674649,0.2003357847315263,0.13848479473690872,0.16831538956233533,0.27500140347224794,0.5539155213288778,0.7347904209918015,0.7987497523942468,0.7662136211361512,0.7617326123855179,0.7318786156993746,0.7087954295015109,0.7244317088307239,0.680505904749823,0.6352369873186212,0.6660824300492165,0.6987373609171788,0.7594265700122929,0.8117429002527015,0.8210755111548227,0.7332332381615037,0.603612249838265,0.6239432237610472,0.4876795597278785
3,2022-12-14 03:00:00,0.18768548052651873,0.17828317555832934,0.13130668956894664,0.17650482542809448,0.29120431474044833,0.594841326219679,0.7858202024415439,0.9323691340454745,0.8153534365120947,0.7852933414715542,0.7932404912386861,0.7453032273723508,0.7183321353200447,0.6800349437722659,0.6202626097985253,0.7059677686044472,0.7125451390990312,0.7676929682694211,0.8146496756369961,0.795101108186802,0.7330799165592885,0.56572789879062,0.601688682868647,0.45003977676926693,0.2812491887674649,0.2003357847315263,0.13848479473690872,0.16831538956233533,0.27500140347224794,0.5539155213288778,0.7347904209918015,0.7987497523942468,0.7662136211361512,0.7617326123855179,0.7318786156993746,0.7087954295015109,0.7244317088307239,0.680505904749823,0.6352369873186212,0.6660824300492165,0.6987373609171788,0.7594265700122929,0.8117429002527015,0.8210755111548227,0.7332332381615037,0.603612249838265,0.6239432237610472,0.4876795597278785,0.29677856123570007
4,2022-12-14 04:00:00,0.1417820273965455,0.13130668956894664,0.17650482542809448,0.29120431474044833,0.594841326219679,0.7858202024415439,0.9323691340454745,0.8153534365120947,0.7852933414715542,0.7932404912386861,0.7453032273723508,0.7183321353200447,0.6800349437722659,0.6202626097985253,0.7059677686044472,0.7125451390990312,0.7676929682694211,0.8146496756369961,0.795101108186802,0.7330799165592885,0.56572789879062,0.601688682868647,0.45003977676926693,0.2812491887674649,0.2003357847315263,0.13848479473690872,0.16831538956233533,0.27500140347224794,0.5539155213288778,0.7347904209918015,0.7987497523942468,0.7662136211361512,0.7617326123855179,0.7318786156993746,0.7087954295015109,0.7244317088307239,0.680505904749823,0.6352369873186212,0.6660824300492165,0.6987373609171788,0.7594265700122929,0.8117429002527015,0.8210755111548227,0.7332332381615037,0.603612249838265,0.6239432237610472,0.4876795597278785,0.29677856123570007,0.18768548052651873
5,2022-12-14 05:00:00,0.16360918585693834,0.17650482542809448,0.29120431474044833,0.594841326219679,0.7858202024415439,0.9323691340454745,0.8153534365120947,0.7852933414715542,0.7932404912386861,0.7453032273723508,0.7183321353200447,0.6800349437722659,0.6202626097985253,0.7059677686044472,0.7125451390990312,0.7676929682694211,0.8146496756369961,0.795101108186802,0.7330799165592885,0.56572789879062,0.601688682868647,0.45003977676926693,0.2812491887674649,0.2003357847315263,0.13848479473690872,0.16831538956233533,0.27500140347224794,0.5539155213288778,0.7347904209918015,0.7987497523942468,0.7662136211361512,0.7617326123855179,0.7318786156993746,0.7087954295015109,0.7244317088307239,0.680505904749823,0.6352369873186212,0.6660824300492165,0.6987373609171788,0.7594265700122929,0.8117429002527015,0.8210755111548227,0.7332332381615037,0.603612249838265,0.6239432237610472,0.4876795597278785,0.29677856123570007,0.18768548052651873,0.1417820273965455
6,2022-12-14 06:00:00,0.2704449675919047,0.29120431474044833,0.594841326219679,0.7858202024415439,0.9323691340454745,0.8153534365120947,0.7852933414715542,0.7932404912386861,0.7453032273723508,0.7183321353200447,0.6800349437722659,0.6202626097985253,0.7059677686044472,0.7125451390990312,0.7676929682694211,0.8146496756369961,0.795101108186802,0.7330799165592885,0.56572789879062,0.601688682868647,0.45003977676926693,0.2812491887674649,0.2003357847315263,0.13848479473690872,0.16831538956233533,0.27500140347224794,0.5539155213288778,0.7347904209918015,0.7987497523942468,0.7662136211361512,0.7617326123855179,0.7318786156993746,0.7087954295015109,0.7244317088307239,0.680505904749823,0.6352369873186212,0.6660824300492165,0.6987373609171788,0.7594265700122929,0.8117429002527015,0.8210755111548227,0.7332332381615037,0.603612249838265,0.6239432237610472,0.4876795597278785,0.29677856123570007,0.18768548052651873,0.1417820273965455,0.16360918585693834
7,2022-12-14 07:00:00,0.564542267916522,0.594841326219679,0.7858202024415439,0.9323691340454745,0.8153534365120947,0.7852933414715542,0.7932404912386861,0.7453032273723508,0.7183321353200447,0.6800349437722659,0.6202626097985253,0.7059677686044472,0.7125451390990312,0.7676929682694211,0.8146496756369961,0.795101108186802,0.7330799165592885,0.56572789879062,0.601688682868647,0.45003977676926693,0.2812491887674649,0.2003357847315263,0.13848479473690872,0.16831538956233533,0.27500140347224794,0.5539155213288778,0.7347904209918015,0.7987497523942468,0.7662136211361512,0.7617326123855179,0.7318786156993746,0.7087954295015109,0.7244317088307239,0.680505904749823,0.6352369873186212,0.6660824300492165,0.6987373609171788,0.7594265700122929,0.8117429002527015,0.8210755111548227,0.7332332381615037,0.603612249838265,0.6239432237610472,0.4876795597278785,0.29677856123570007,0.18768548052651873,0.1417820273965455,0.16360918585693834,0.2704449675919047
8,2022-12-14 08:00:00,0.7610864396958983,0.7858202024415439,0.9323691340454745,0.8153534365120947,0.7852933414715542,0.7932404912386861,0.7453032273723508,0.7183321353200447,0.6800349437722659,0.6202626097985253,0.7059677686044472,0.7125451390990312,0.7676929682694211,0.8146496756369961,0.795101108186802,0.7330799165592885,0.56572789879062,0.601688682868647,0.45003977676926693,0.2812491887674649,0.2003357847315263,0.13848479473690872,0.16831538956233533,0.27500140347224794,0.5539155213288778,0.7347904209918015,0.7987497523942468,0.7662136211361512,0.7617326123855179,0.7318786156993746,0.7087954295015109,0.7244317088307239,0.680505904749823,0.6352369873186212,0.6660824300492165,0.6987373609171788,0.7594265700122929,0.8117429002527015,0.8210755111548227,0.7332332381615037,0.603612249838265,0.6239432237610472,0.4876795597278785,0.29677856123570007,0.18768548052651873,0.1417820273965455,0.16360918585693834,0.2704449675919047,0.564542267916522
9,2022-12-14 09:00:00,0.8497654251190967,0.9323691340454745,0.8153534365120947,0.7852933414715542,0.7932404912386861,0.7453032273723508,0.7183321353200447,0.6800349437722659,0.6202626097985253,0.7059677686044472,0.7125451390990312,0.7676929682694211,0.8146496756369961,0.795101108186802,0.7330799165592885,0.56572789879062,0.601688682868647,0.45003977676926693,0.2812491887674649,0.2003357847315263,0.13848479473690872,0.16831538956233533,0.27500140347224794,0.5539155213288778,0.7347904209918015,0.7987497523942468,0.7662136211361512,0.7617326123855179,0.7318786156993746,0.7087954295015109,0.7244317088307239,0.680505904749823,0.6352369873186212,0.6660824300492165,0.6987373609171788,0.7594265700122929,0.8117429002527015,0.8210755111548227,0.7332332381615037,0.603612249838265,0.6239432237610472,0.4876795597278785,0.29677856123570007,0.18768548052651873,0.1417820273965455,0.16360918585693834,0.2704449675919047,0.564542267916522,0.7610864396958983
